id,title,cast_name,director,original_language,spoken_languages,release_date,runtime,status,genres,keywords,production_companies,production_countries,profit,budget,revenue,popularity,vote_average,vote_count
59967,Looper,"['Joseph Gordon-Levitt', 'Bruce Willis', 'Emily Blunt', 'Paul Dano', 'Noah Segan', 'Piper Perabo', 'Jeff Daniels', 'Pierce Gagnon', 'Xu Qing', 'Tracie Thoms', 'Frank Brennan', 'Garret Dillahunt', 'Nick Gomez', 'Marcus Hester', 'Jon Eyez', 'Kevin Stillwell', 'Thirl Haston', 'James Landry Hébert', 'Kenneth Brown Jr.', 'Cody Wood', 'Adam Boyer', 'Jeff Chase', 'Ritchie Montgomery', 'David Jensen', 'Kamden Beauchamp', 'Josh Perry', 'David Joseph Martinez', 'Wayne Dehart', 'Ian Patrick', 'Craig Johnson', 'Robert Harvey', 'Sylvia Jefferies', 'Rachel Acuna', 'Lauren Alexandra']",['Rian Johnson'],en,['English'],2012-09-26,118.0,Released,"['Action', 'Thriller', 'Science Fiction']","['suicide', 'assassin', 'drug addiction', 'future', 'time travel', 'dystopia', 'retirement', 'boy', 'murder', 'organized crime', 'tragedy', 'execution', 'violence', 'criminal', 'drug addict', 'contract killer', 'neo-noir']","['Endgame Entertainment', 'FilmDistrict', 'DMG Entertainment', 'Ram Bergman Productions']","['China', 'United States of America']",17042000,30000000,47042000,46.377628,6.6,4697
9598,Babe,"['Christine Cavanaugh', 'Miriam Margolyes', 'Danny Mann', 'Hugo Weaving', 'Miriam Flynn', 'James Cromwell', 'Russi Taylor', 'Evelyn Krape', 'Michael Edward-Stevens', 'Charles Bartlett', 'Paul Livingston', 'Roscoe Lee Browne', 'Magda Szubanski', 'Zoe Burton', 'Paul Goddard', 'Wade Hayward', 'Brittany Byrnes', 'Mary Acres']",['Chris Noonan'],en,['English'],1995-07-18,89.0,Released,"['Fantasy', 'Drama', 'Comedy', 'Family']","['sheep', 'pig', 'affection', 'piglet', 'heroism', 'talking animal', 'separation', 'german shepherd', 'grandson', 'talking pig']","['Universal Pictures', 'Kennedy Miller Productions']","['Australia', 'United States of America']",224134910,30000000,254134910,34.36645,6.0,733
82696,Hope Springs,"['Meryl Streep', 'Steve Carell', 'Tommy Lee Jones', 'Jean Smart', 'Marin Ireland', 'Ben Rappaport', 'Susan Misner', 'Danny Flaherty', 'Patch Darragh', 'Anita Storr', 'Lee Cunningham', 'John Franchi', 'Elisabeth Shue', 'John Franchi', 'Ann Harada']",['David Frankel'],en,['English'],2012-08-07,100.0,Released,"['Drama', 'Comedy', 'Romance']","['renewing wedding vows', 'marriage counselling']","['Columbia Pictures', 'Mandate Pictures', 'Escape Artists', 'Management 360', 'Metro-Goldwyn-Mayer (MGM)']",['United States of America'],84281051,30000000,114281051,12.967137,5.8,284
9870,Forgetting Sarah Marshall,"['Jason Segel', 'Kristen Bell', 'Mila Kunis', 'Russell Brand', 'Bill Hader', 'Liz Cackowski', 'Maria Thayer', 'Jack McBrayer', ""Da'Vone McDonald"", 'Steve Landesberg', 'Branscombe Richmond', 'Jonah Hill', 'Paul Rudd', 'Kala Alexander', 'Taylor Wily', 'William Baldwin', 'June Diane Raphael', ""Ahna O'Reilly"", 'Jason Bateman', 'Carla Gallo', 'Kristen Wiig', 'Billy Bush', 'Carla Alapont', 'Michael Oosterom', 'Cynthia Lamontagne', 'Peter Salett']",['Nicholas Stoller'],en,"['English', '日本語', 'Deutsch']",2008-04-17,111.0,Released,"['Comedy', 'Romance', 'Drama']","['hawaii', 'one-night stand', 'beauty']","['Universal Pictures', 'Apatow Productions']",['United States of America'],75173115,30000000,105173115,50.670253,6.4,1172
8292,Four Brothers,"['Mark Wahlberg', 'Tyrese Gibson', 'André Benjamin', 'Garrett Hedlund', 'Terrence Howard', 'Josh Charles', 'Sofía Vergara', 'Fionnula Flanagan', 'Chiwetel Ejiofor', 'Taraji P. Henson', 'Barry Shabaka Henley', 'Jernard Burks', 'Kenneth Welsh', 'Tony Nappo', 'Shawn Singleton', 'Lyriq Bent', 'Shomari Downer', 'Mpho Koaho', 'Costin Manu', 'Kevin Duhaney', 'Victor A. Young']",['John Singleton'],en,"['Español', 'English']",2005-08-11,109.0,Released,"['Action', 'Crime']","['brother brother relationship', 'robbery', 'arbitrary law', 'adoptive mother', 'revenge', 'murder', 'violence', 'detroit', 'duringcreditsstinger', 'interracial adoption']","['Paramount Pictures', 'Di Bonaventura Pictures']",['United States of America'],47374674,45000000,92374674,24.694551,6.7,607
8780,Baby Mama,"['Tina Fey', 'Amy Poehler', 'Dax Shepard', 'Sigourney Weaver', 'Greg Kinnear', 'Steve Martin', 'Romany Malco', 'Maura Tierney', 'Will Forte', 'Fred Armisen', 'Stephen Mailer', 'Holland Taylor', 'James Rebhorn', ""Denis O'Hare"", 'Kevin Collins', 'Jason Mantzoukas', 'Siobhan Fallon', 'Alice Kremelberg', 'Frank Rodriguez']",['Michael McCullers'],en,['English'],2008-04-23,99.0,Released,['Comedy'],"['pregnancy and birth', 'surrogate mother']","['Relativity Media', 'Michaels-Goldwyn']",['United States of America'],33833449,30000000,63833449,11.409124,5.8,205
10521,Bride Wars,"['Anne Hathaway', 'Kate Hudson', 'Bryan Greenberg', 'Chris Pratt', 'Steve Howey', 'Candice Bergen', 'Kristen Johnston', 'Michael Arden', 'Victor Slezak', 'Kelly Coffield Park', 'John Pankow', ""Zoe O'Grady"", 'Shannon Ferber', 'June Diane Raphael', 'Casey Wilson', 'Paul Scheer', 'Robert Scott Wilson', 'Pamela Figueiredo', 'Emily Sarah Stikeman', 'Robert Capron', 'Kallie Tabor', 'Jason Kolotouros', 'Nicole Stuart', 'Anna Madigan', 'Michael Anastasia', 'Charles Bernard', 'André Holland', 'John Franchi']",['Gary Winick'],en,['English'],2009-01-09,89.0,Released,['Comedy'],"['bride', 'friendship', 'engagement', 'rivalry', 'wedding', 'family feud']","['Dune Entertainment', 'Regency Enterprises', 'Fox 2000 Pictures', 'Dune Entertainment III', 'New Regency Pictures', 'Sunrise Entertainment (II)', 'Biride Productions']",['United States of America'],84663461,30000000,114663461,33.385429,5.9,856
10762,Without a Paddle,"['Seth Green', 'Matthew Lillard', 'Dax Shepard', 'Antony Starr', 'Andrew Hampton', 'Jarred Rumbold', 'Matthew Price', 'Carl Snell', 'Nadine Bernecker', 'David Stott', 'Danielle Cormack', 'Bonnie Somerville', 'Scott Adsit', 'Morgan Reese Fairhead', 'Bruce Phillips', 'Ray Baker', 'Gregory Cruz', 'Kate Harcourt', 'Liddy Holloway', 'Mia Blake', 'Burt Reynolds', 'Christina Moore']",['Steven Brill'],en,['English'],2004-08-20,95.0,Released,"['Action', 'Adventure', 'Comedy', 'Thriller']","['death of a friend', 'treasure hunt']","['Paramount Pictures', 'De Line Pictures']",['United States of America'],50631118,19000000,69631118,8.584398,5.3,214
10096,13 Going on 30,"['Jennifer Garner', 'Mark Ruffalo', 'Judy Greer', 'Andy Serkis', 'Kathy Baker', 'Samuel Ball', 'Marcia DeBonis', 'Phil Reeves', 'Sean Marquette', 'Christa Brittany  Allen', 'Kiersten Warren', 'Susan Egan', 'Lynn Collins', 'Renee Olstead', 'Alexandra Kyle', 'Alex Black', 'Joe Grifasi', 'Mary Pat Gleason', 'Ashley Benson', 'Brittany Curran', 'Brie Larson', 'Megan Lusk', 'Julia Roth', 'Sarah Loew', 'Philip Pavel', 'Maz Jobrani', 'Robinne Lee', 'Benita Krista Nall', 'Catherine Combs', 'Gia Mantegna', 'Sydni Beaudoin', 'George Hine', 'Irena Violette', 'Ian Barford', 'Sara Swain', 'Jim Gaffigan', 'Corena Chase', 'Crystal Michelle', 'Nadine Ellis', 'Adrian Armas', 'Carmit Bachar', 'Tyce Diorio', 'Stacey Harper', 'Brandon Henschel', 'Kadee Sweeney', 'Kimberly Wyatt', ""Nancy O'Meara"", 'Scout Taylor-Compton', 'Tara Battani', 'Nicole Abisinio']",['Gary Winick'],en,"['English', 'Français', 'Português']",2004-04-13,98.0,Released,"['Comedy', 'Fantasy', 'Romance']","['new york', 'photographer', 'editor-in-chief', 'wish', 'michael jackson', 'child as an adult', 'best friends in love']","['Columbia Pictures', 'Revolution Studios', 'Thirteen Productions']",['United States of America'],59455697,37000000,96455697,41.569541,6.3,1204
59436,Midnight in Paris,"['Owen Wilson', 'Rachel McAdams', 'Kurt Fuller', 'Mimi Kennedy', 'Michael Sheen', 'Nina Arianda', 'Tom Hiddleston', 'Carla Bruni', 'Maurice Sonnenberg', 'Thierry Hancisse', 'Audrey Fleurot', 'Marie-Sohna Conde', 'Yves Heck', 'Alison Pill', 'Sonia Rolland', 'Corey Stoll', 'Daniel Lundh', 'Laurent Spielvogel', 'Thérèse Bourou-Rubinsztein', 'Kathy Bates', 'Marcial Di Fonzo Bo', 'Marion Cotillard', 'Léa Seydoux', 'Emmanuelle Uzan', 'Adrien Brody', 'Tom Cordier', 'Adrien de Van', 'Serge Bagdassarian', 'Gad Elmaleh', 'David Lowe', 'Atmen Kelif', 'Yves-Antoine Spoto', 'Laurent Claret', 'Sava Lolov', 'Karine Vanasse', 'Catherine Benguigui', 'Vincent Menjou Cortes', 'Olivier Rabourdin', 'François Rostain', 'Marianne Basler', 'Michel Vuillermoz', 'Guillaume Gouix', 'Kenneth Edelson']",['Woody Allen'],en,"['English', 'Français', 'Deutsch', 'Español']",2011-05-11,94.0,Released,"['Fantasy', 'Comedy', 'Romance']","['paris', 'painter', 'detective', 'based on novel', 'screenwriter', 'forbidden love', 'time travel', 'midnight', 'nostalgia', 'past', 'sculpture', 'hemingway']","['Gravier Productions', 'Televisió de Catalunya (TV3)', 'Versátil Cinema', 'Mediapro', 'Pontchartrain Productions']","['Spain', 'United States of America']",121119219,30000000,151119219,43.753585,7.4,1990
4133,Blow,"['Johnny Depp', 'Penélope Cruz', 'Ethan Suplee', 'Ray Liotta', 'Franka Potente', 'Rachel Griffiths', 'Paul Reubens', 'Jordi Mollà', 'Cliff Curtis', 'Miguel Sandoval', 'Kevin Gage', 'Max Perlich', 'Jesse James', 'Lola Glaudini', 'Emma Roberts', 'Jaime King', 'Miguel Pérez', 'Dan Ferro', 'Tony Amendola', 'Bobcat Goldthwait', 'Michael Tucci', 'Monet Mazur', 'Jennifer Gimenez', 'Julia Vera', 'Elizabeth Rodriguez', 'Ted Demme', 'John Harrington Bland', 'Brantley Bush', 'Jimmy Burke', 'Genevieve Maylam', 'Tracy Falco', 'Pamela Abdy', 'Kevin Chapman', 'Daniel Escobar']",['Ted Demme'],en,['English'],2001-04-04,124.0,Released,"['Crime', 'Drama']","['1970s', 'war on drugs', 'drug addiction', 'drug traffic', 'drug smuggle', 'rise and fall']",['New Line Cinema'],['United States of America'],30282296,53000000,83282296,28.350529,7.4,1317
10207,Message in a Bottle,"['Kevin Costner', 'Robin Wright', 'Paul Newman', 'John Savage', 'Illeana Douglas', 'Robbie Coltrane', 'Jesse James', 'Bethel Leslie', 'Tom Aldredge', 'Viveka Davis', 'Raphael Sbarge', 'Richard Hamilton', 'Rosemary Murphy', 'Steven Eckholdt', 'Susan Brightbill', 'David Paris', 'Patricia Belcher', 'Jennifer Lamb', 'Hayden Panettiere']",['Luis Mandoki'],en,['English'],1999-02-22,131.0,Released,"['Romance', 'Drama']","['sailboat', 'anonymous letter', 'sailing', 'love letter', 'bottle']","['Bel Air Entertainment', 'DiNovi Pictures', 'Tiger Productions']",['United States of America'],38880016,80000000,118880016,10.81051,5.8,196
172,Star Trek V: The Final Frontier,"['William Shatner', 'Leonard Nimoy', 'DeForest Kelley', 'James Doohan', 'George Takei', 'Walter Koenig', 'Nichelle Nichols', 'David Warner', 'Laurence Luckinbill', 'Charles Cooper', 'Cynthia Gouw', 'Todd Bryant', 'George Murdock', 'Jonathan Simpson']",['William Shatner'],en,['English'],1989-06-09,107.0,Released,"['Science Fiction', 'Action', 'Adventure', 'Thriller']","['federation', 'starfleet', 'uss enterprise-a', 'sha-ka-ree', 'loss of brother', 'self sacrifice', 'hostage', 'liberation of hostage', 'romulans', 'klingon', 'vulcan', 'space opera']",['Paramount Pictures'],['United States of America'],40200000,30000000,70200000,19.578249,5.6,376
21972,Like Mike,"['Shad Moss', 'Morris Chestnut', 'Jonathan Lipnicki', 'Brenda Song', 'Jesse Plemons', 'Julius Ritter', 'Crispin Glover', 'Anne Meara', 'Robert Forster', 'Eugene Levy', 'Roger Morrissey', 'Timon Kyle', 'David Brown']",['John Schultz'],en,['English'],2002-07-03,99.0,Released,"['Comedy', 'Drama', 'Family', 'Fantasy']","['bet', 'lightning', 'sports team', 'sport', 'basketball', 'bullying', 'orphanage', 'teenager']","['Twentieth Century Fox Film Corporation', 'Josephson Entertainment', 'NBA Entertainment', 'Heller Highwater Productions', 'Like Mike Productions']",['United States of America'],-30000000,30000000,0,5.73667,5.7,100
36593,The Naked Gun 33⅓: The Final Insult,"['Leslie Nielsen', 'Priscilla Presley', 'George Kennedy', 'O.J. Simpson', 'Fred Ward', 'Kathleen Freeman', 'Anna Nicole Smith', 'Doris Belack', 'Nigel Gibbs', 'Andre Rosey Brown', 'James Earl Jones', 'Pia Zadora', 'Ellen Greene', 'Raye Birk', 'Wylie Small', ""Randall 'Tex' Cobb"", 'Ann B. Davis', 'Vanna White', '""Weird Al"" Yankovic', 'Mary Lou Retton', 'David Zucker', 'Julie Strain', 'Florence Henderson', 'Elisa Gabrielli', 'Shannen Doherty', 'Morgan Fairchild', 'Elliott Gould', 'Mariel Hemingway', 'James Earl Jones', 'Raquel Welch', 'Symba']",['Peter Segal'],en,['English'],1994-03-18,83.0,Released,"['Comedy', 'Crime']","['undercover', 'spoof', 'state prison']",['Paramount Pictures'],['United States of America'],21132598,30000000,51132598,28.624038,6.3,521
707,A View to a Kill,"['Roger Moore', 'Christopher Walken', 'Tanya Roberts', 'Grace Jones', 'Patrick Macnee', 'Patrick Bauchau', 'David Yip', 'Fiona Fullerton', 'Manning Redwood', 'Alison Doody', 'Willoughby Gray', 'Desmond Llewelyn', 'Robert Brown', 'Lois Maxwell', 'Walter Gotell', 'Geoffrey Keen', 'Jean Rougerie', 'Daniel Benzali', 'Bogdan Kominowski', 'Papillon Soo', 'Mary Stavin', 'Dominique Risbourg', 'Carole Ashby', 'Anthony Chinn', 'Lucien Jérôme', 'Joe Flood', 'Gerard Bühr', 'Dolph Lundgren', 'Tony Sibbald', 'Bill Ackridge', 'Ron Tarr', 'Taylor McAuley', 'Peter Ensor', 'Seva Novgorodtsev', 'Sian Adey-Jones', 'Caroline Hallett', 'Nike Clark', 'Paula Thomas', 'Gloria Douse', 'Lou-Anne Ronchi', 'Elke Ritschel', 'Mayako Torigai']",['John Glen'],en,['English'],1985-05-24,131.0,Released,"['Adventure', 'Action', 'Thriller']","['paris', 'london england', 'france', 'england', 'san francisco', 'horse race', 'fire', 'helicopter', 'drug abuse', 'terrorist', 'secret identity', 'firemen', 'fire engine', 'villain', 'ascot', 'silicon valley', 'zeppelin', 'earthquake', 'snowboarding', 'microchip', 'doping', 'racehorse', 'flooding', 'pipeline', 'snow', 'british secret service', 'skiing']",['Eon Productions'],"['France', 'Iceland', 'United Kingdom', 'United States of America']",122427960,30000000,152427960,27.230493,6.0,506
533,The Curse of the Were-Rabbit,"['Peter Sallis', 'Helena Bonham Carter', 'Ralph Fiennes', 'Nicholas Smith', 'Liz Smith', 'John Thomson', 'Vincent Ebrahim', 'Geraldine McEwan', 'Edward Kelsey', 'Dicken Ashworth', 'Robert Horvath', 'Pete Atkin', 'Noni Lewis', 'Ben Whitehead', 'Christopher Fairbank', 'James Mather', 'William Vanderpuye', 'Mark Gatiss', 'Peter Kay', 'Nigel Pilkington']","['Nick Park', 'Steve Box']",en,['English'],2005-09-04,85.0,Released,"['Adventure', 'Animation', 'Comedy', 'Family']","['competition', 'garden', 'vegetable', 'stop motion', 'animation', 'contest', 'dog', 'rabbit', 'pest control', 'giant vegetable', 'wallace & gromit']","['Aardman Animations', 'DreamWorks Animation']","['United Kingdom', 'United States of America']",162452832,30000000,192452832,30.380747,6.8,643
6023,P.S. I Love You,"['Hilary Swank', 'Gerard Butler', 'Lisa Kudrow', 'Harry Connick Jr.', 'Gina Gershon', 'Jeffrey Dean Morgan', 'Kathy Bates', 'James Marsters', 'Nellie McKay', 'Anne Kent', 'Brian McGrath', 'Dean Winters', 'Sherie Rene Scott', 'Susan Blackwell', 'Michael Countryman', 'Roger Rathburn', 'Rita Gardner', 'Brian Munn', 'Shepherd Frankel', 'Mike Doyle', 'Caris Vujcec', 'Alexandra McGuinness', 'Don Sparks']",['Richard LaGravenese'],en,['English'],2007-11-15,126.0,Released,"['Drama', 'Romance']","['job-hopping', 'irland', 'shoe seller', 'letter', 'dying and death', 'loss of husband']","['Wendy Finerman Productions', 'Alcon Entertainment', 'Grosvenor Park Productions']",['United States of America'],126835339,30000000,156835339,29.489274,6.9,977
6439,Racing Stripes,"['Frankie Muniz', 'Mandy Moore', 'Hayden Panettiere', 'Bruce Greenwood', 'Wendie Malick', 'M. Emmet Walsh', 'Snoop Dogg', 'Michael Clarke Duncan', 'Jeff Foxworthy', 'Whoopi Goldberg', 'Steve Harvey', 'Dustin Hoffman', 'Joshua Jackson', 'Joe Pantoliano', 'Michael Rosenbaum', 'David Spade', 'Gary Bullock', 'Fred Dalton Thompson', 'Caspar Poyck', 'Thandi Puren', 'Morne Visser', 'Dawn Matthews', 'Matt Stern', 'John Lesley', 'Graeme Hawkins', 'Tarryn Meaker']",['Frederik Du Chau'],en,['English'],2005-01-06,102.0,Released,['Comedy'],"['love of animals', 'horse', 'identity crisis', 'farm', 'zebra']",['Alcon Entertainment'],"['United States of America', 'South Africa']",63772522,30000000,93772522,8.058109,5.1,123
4347,Atonement,"['Keira Knightley', 'James McAvoy', 'Romola Garai', 'Saoirse Ronan', 'Brenda Blethyn', 'Vanessa Redgrave', 'Juno Temple', 'Benedict Cumberbatch', 'Harriet Walter', 'Alfie Allen', 'Jérémie Renier', 'Anthony Minghella', 'Tobias Menzies', 'Peter Wight', 'Gina McKee', 'Tilly Vosburgh', 'John Normington', 'Patrick Kennedy', ""Peter O'Connor"", 'Daniel Mays', 'Nonso Anozie', 'Michelle Duncan', 'Michel Vuillermoz', 'Lionel Abelanski', 'Roger Evans', 'Bronson Webb', 'Ian Bonar', 'Jamie Beamish', 'Johnny Harris', 'Billy Seymour', 'Neil Maskell', 'Nick Bagnall', 'Vivienne Gibbs', 'Alice Orr-Ewing', 'Olivia Grant', 'Katy Lawrence', 'Paul Stocker', 'Alex Noodle', 'Kelly Scott', 'Ryan Kiggell', 'Wendy Nottingham', 'Julia West', 'Felix von Simson', 'Charlie von Simson', 'Leander Deeny', 'James Fiddy', 'Elliott Francis']",['Joe Wright'],en,"['English', 'Français']",2007-08-29,123.0,Released,"['Drama', 'Romance']","['based on novel', 'sister sister relationship', 'flirt', 'loss of sister', 'new love', 'world war ii', 'book', 'mistake', 'innocence', 'author', 'redemption', 'summer']","['Universal Pictures', 'Studio Canal', 'Relativity Media', 'Working Title Films']","['United Kingdom', 'France', 'United States of America']",99266061,30000000,129266061,33.369305,7.4,1049
37056,Letters to Juliet,"['Amanda Seyfried', 'Christopher Egan', 'Gael García Bernal', 'Vanessa Redgrave', 'Franco Nero', 'Marcia DeBonis', 'Giordano Formenti', 'Luisa Ranieri', 'Marina Massironi', 'Milena Vukotic', 'Remo Remotti', 'Fabio Testi', 'Lidia Biondi', 'Luisa De Santis', 'Ashley Lilley', 'Daniel Baldock', 'Oliver Platt']",['Gary Winick'],en,"['English', 'Italiano', 'Español']",2010-05-14,105.0,Released,"['Comedy', 'Drama', 'Romance']","['italy', 'letter', 'romantic comedy', 'american abroad', 'boyfriend girlfriend', 'italian stereotype', 'verona italy', 'quest']","['Summit Entertainment', 'Applehead Pictures']",['United States of America'],-30000000,30000000,0,16.52083,6.6,796
4105,Black Rain,"['Michael Douglas', 'Andy García', 'Kate Capshaw', 'Shigeru Kôyama', 'John Spencer', 'Ken Takakura', 'Yûsaku Matsuda', 'Jun Kunimura', 'Luis Guzmán', 'John Costelloe', 'Stephen Root', 'Richard Riehle', 'Bruce Katzman', 'Tim Kelleher', 'Guts Ishimatsu', 'Yûya Uchida', 'Tomisaburō Wakayama', 'Miyuki Ono', 'Edmund Ikeda', 'Tomo Nagasue', 'Clem Caserta', 'George Kyle', 'Vondie Curtis-Hall', 'Joe Perce', 'Louis Cantarini', 'Doug Yasuda', 'Toshio Sato', 'Roy K. Ogata', 'Shirô Oishi', 'Professor Toru Tanaka', 'Rikiya Yasuoka', 'Jôji Shimaki', 'Gorô Sasa', 'Taro Ibuki', 'Daisuke Awaji', 'Keone Young', 'Jim Ishida', 'Shôtarô Hayashi', 'Toshishiro Obata', 'Michiko Tsushima', 'Linda Gillen', 'John Gotay', 'Matthew Porac', 'Ken Kensei', 'Josip Elic', 'Mitchell Bahr', 'Ken Enomoto', 'Nathan Jung', 'Al Leong', 'Bruce Locke', 'Chris Nelson Norris', 'Dennis Y. Takeda', 'Celia Xavier']",['Ridley Scott'],en,"['English', '日本語']",1989-09-22,125.0,Released,"['Action', 'Thriller', 'Crime']","['japan', 'yakuza', 'japanese mafia']","['Paramount Pictures', 'Pegasus Film Partners', 'Jaffe-Lansing']",['United States of America'],15892212,30000000,45892212,11.19602,6.2,243
76489,The Three Stooges,"['Sean Hayes', 'Will Sasso', 'Chris Diamantopoulos', 'Jane Lynch', 'Sofía Vergara', 'Jennifer Hudson', 'Craig Bierko', 'Stephen Collins', 'Larry David', 'Kirby Heyborne', 'Carly Craig', 'Kate Upton', 'Marianne Leone Cooper', 'Brian Doyle-Murray', 'Mike Sorrentino', ""Nicole 'Snooki' Polizzi"", ""Jenni 'Jwoww' Farley"", 'Ronnie Ortiz-Magro', ""Sammi 'Sweetheart' Giancola"", 'Lee Armstrong', 'Skyler Gisondo', 'Lance Chantiles-Wertz', 'Robert Capron', 'Avalon Robbins', 'Max Charles', 'Jake Peck', 'Isaiah Mustafa', 'Steve Tyler']","['Bobby Farrelly', 'Peter Farrelly']",en,['English'],2012-04-13,92.0,Released,['Comedy'],['duringcreditsstinger'],['Wessler Entertainment'],['United States of America'],24819301,30000000,54819301,14.585968,4.9,140
3933,Corpse Bride,"['Johnny Depp', 'Helena Bonham Carter', 'Emily Watson', 'Tracey Ullman', 'Paul Whitehouse', 'Joanna Lumley', 'Albert Finney', 'Richard E. Grant', 'Christopher Lee', 'Michael Gough', 'Jane Horrocks', 'Enn Reitel', 'Deep Roy', 'Danny Elfman', 'Stephen Ballantyne', 'Lisa Kay']","['Tim Burton', 'Mike Johnson']",en,['English'],2005-09-09,77.0,Released,"['Romance', 'Fantasy', 'Animation', 'Music']","['shyness', 'england', 'cheating', 'old town', 'grave', 'skeleton', 'musical', 'marriage', 'wedding ring', 'stop motion', 'animation', 'money', 'wedding', 'corpse', 'wedding ceremony', 'parents', 'dark fantasy', 'european', 'ring', 'piano']","['Tim Burton Animation Company', 'Will Vinton Studios', 'Warner Bros.', 'Tim Burton Productions', 'Laika Entertainment', 'Patalex Productions']",['United States of America'],77195061,40000000,117195061,43.571612,7.2,1894
